nm1996222	1918	1	37	8.3	0	1972	1972	1972	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.3333333333333333	0	0	0.3333333333333333	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nm2002657	1907	1	16	5.8	0	1979	1979	1979	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nm2006540	1973	43	26.88888888888889	7.6000000000000005	0	1995	2018	2002	0.023255813953488372	0	0.7441860465116279	0.046511627906976744	0.046511627906976744	0.11627906976744186	0	0	0.023255813953488372	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.047619047619047616	0	0.047619047619047616	0	0.047619047619047616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8095238095238095	0.047619047619047616	0	0	0
nm2030085	1929	6	74	7.6	0	1992	2012	2001.5	0.16666666666666666	0	0.3333333333333333	0	0.16666666666666666	0	0	0.16666666666666666	0.16666666666666666	0	0.16666666666666666	0.16666666666666666	0	0	0.16666666666666666	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.2857142857142857	0	0	0	0	0	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0.14285714285714285	0	0
nm2032406	1935	75	78	6.9375	0	1961	1998	1972.6533333333334	0	0.013333333333333334	0.84	0.013333333333333334	0.013333333333333334	0.12	0	0	0	0	0.9866666666666667	0	0	0	0	0	0	0	0	0.013333333333333334	0	0.011627906976744186	0	0.03488372093023256	0	0	0.16279069767441862	0.16279069767441862	0.011627906976744186	0.4418604651162791	0.023255813953488372	0	0	0	0.023255813953488372	0	0	0	0.03488372093023256	0	0	0	0	0.023255813953488372	0	0	0.046511627906976744	0	0
nm2037825	1975	14	31	6.2	0	1993	2020	2012.357142857143	0.07142857142857142	0	0.7142857142857143	0	0	0.14285714285714285	0	0	0.07142857142857142	0	0.21428571428571427	0	0	0	0	0	0	0	0	0.7857142857142857	0	0	0	0	0	0	0.07692307692307693	0	0	0.07692307692307693	0	0	0	0	0	0	0.23076923076923078	0.07692307692307693	0	0	0.07692307692307693	0	0	0.07692307692307693	0	0.38461538461538464	0	0	0
nm2039386	1986	598	28.428571428571427	7.357142857142856	0	2004	2019	2015.9113712374583	0.006688963210702341	0	0.9715719063545151	0	0	0.020066889632107024	0	0	0.0016722408026755853	0	0.9966555183946488	0	0	0	0	0	0	0	0	0.0033444816053511705	0	0.22766122766122765	0	0	0.000777000777000777	0	0.011655011655011656	0.22766122766122765	0	0.4405594405594406	0	0.004662004662004662	0	0.000777000777000777	0	0	0	0	0.000777000777000777	0	0.000777000777000777	0.08313908313908314	0	0	0	0	0.001554001554001554	0	0
nm2041361	1962	8	1897.625	6.525	0	2004	2019	2011.25	0.875	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0625	0	0.0625	0.125	0.1875	0.1875	0	0	0	0	0	0	0	0	0.1875	0	0	0.0625	0.0625	0.0625	0	0	0	0	0
nm2049047	1980	21	41	6.550000000000001	0	2004	2012	2008.6666666666667	0.14285714285714285	0	0.7619047619047619	0	0	0.09523809523809523	0	0	0	0	0.19047619047619047	0	0	0	0	0	0	0	0	0.8095238095238095	0	0	0	0	0	0	0	0	0	0.038461538461538464	0	0	0	0	0	0.07692307692307693	0	0	0.07692307692307693	0	0.6538461538461539	0	0.038461538461538464	0	0	0	0.11538461538461539	0	0
nm2057768	1986	7	118	5.65	0	2006	2009	2007	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2857142857142857	0	0.14285714285714285	0.5714285714285714	0	0	0	0	0	0	0	0.07142857142857142	0	0	0.2857142857142857	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
nm2063861	1979	2	44	4.6	0	2007	2014	2010.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0.2	0	0	0	0	0.2	0	0	0.2	0	0
nm2067875	1982	2	34	5.1	0	2014	2014	2014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0
nm2076358	1943	5	32	7.75	0	2002	2015	2009.8	0.4	0.2	0.2	0	0	0.2	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0.7142857142857143	0	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0
nm2077454	1983	4	31.666666666666668	7.566666666666666	0	2005	2019	2014	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.75	0	0	0	0	0	0	0	0	0.125	0	0	0.25	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.25	0	0	0.125	0.125	0
